"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-31","5.1",",,W",,,"19.6",",,W,2400","0.0",",,W","0.0",",,W,2400","8.2","H,,S","11.1",",,W","7.2",",,W","  270",",,W","  270",",,W","9.8",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-01","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","11.5","H,,S","17.2",",,W","6.7",",,W","  250",",,W","  250",",,W","8.9",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-02","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","14.4","H,,S","22.2",",,W","8.3",",,W","  210",",,W","  220",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-03","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","14.7","H,,S","21.1",",,W","6.7",",,W","  180",",,W","  170",",,W","7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-04","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","14.2","H,,S","21.7",",,W","8.9",",,W","  200",",,W","  200",",,W","8.1",",,W","10.3",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-05","7.2",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","17.7","H,,S","21.1",",,W","15.0",",,W","  200",",,W","  190",",,W","13.9",",,W","18.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-06","6.6",",,W",,,"4.1",",,W,2400","0.0",",,W","0.0",",,W,2400","13.1","H,,S","18.3",",,W","5.0",",,W","  270",",,W","  260",",,W","13.4",",,W","17.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-07","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","6.8","H,,S","11.7",",,W","1.7",",,W","  290",",,W","  270",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-08","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","4.9","H,,S","11.1",",,W","-2.1",",,W","  210",",,W","  210",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-09","1.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","5.4","H,,S","13.3",",,W","-1.6",",,W","   90",",,W","   50",",,W","4.5",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-10","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","7.3","H,,S","13.3",",,W","0.0",",,W","  230",",,W","  240",",,W","4.5",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-11","6.4",",,W",,,"10.7",",,W,2400","0.0",",,W","0.0",",,W,2400","8.8","H,,S","17.2",",,W","2.2",",,W","  170",",,W","  150",",,W","16.1",",,W","20.6",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-12","10.5",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","9.1","H,,S","13.3",",,W","5.6",",,W","  250",",,W","  240",",,W","16.1",",,W","22.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-13","6.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","5.4","H,,S","8.3",",,W","0.0",",,W","  290",",,W","  280",",,W","13.9",",,W","19.2",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-14","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","3.8","H,,S","13.9",",,W","-3.8",",,W","  200",",,W","  210",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-15","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","11.4","H,,S","17.8",",,W","6.7",",,W","  220",",,W","  230",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-16","5.4",",,W",,,"3.0",",,W,2400","0.0",",,W","0.0",",,W,2400","10.9","H,,S","13.9",",,W","6.1",",,W","  180",",,W","  180",",,W","10.7",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-17","7.9",",,W",,,"16.0",",,W,2400","0.0",",,W","0.0",",,W,2400","10.6","H,,S","16.1",",,W","8.3",",,W","  170",",,W","  170",",,W","12.5",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-18","9.3",",,W",,,"5.1",",,W,2400","0.0",",,W","0.0",",,W,2400","14.7","H,,S","16.7",",,W","8.3",",,W","  190",",,W","  200",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-19","8.4",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","7.0","H,,S","8.3",",,W","1.7",",,W","  250",",,W","  240",",,W","14.8",",,W","20.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-20","3.8",",,W",,,"7.1",",,W,2400","107.0",",,W","0.0",",,W,2400","2.2","H,,S","4.4",",,W","-0.5",",,W","  280",",,W","   60",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-21","5.4",",,W",,,"29.5",",,W,2400","178.0",",,W","130.0",",,W,2400","-0.1","H,,S","0.6",",,W","-7.7",",,W","  340",",,W","  330",",,W","13.0",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-22","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W","180.0",",,W,2400","-7.2","H,,S","-2.7",",,W","-13.8",",,W","  180",",,W","  180",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-23","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W","180.0",",,W,2400","-2.0","H,,S","2.8",",,W","-3.8",",,W","  250",",,W","  240",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-24","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W","130.0",",,W,2400","-0.2","H,,S","5.0",",,W","-6.0",",,W","  140",",,W","  140",",,W","6.3",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-25","6.7",",,W",,,"0.0","T,,W,2400","0.0",",,W","100.0",",,W,2400","3.5","H,,S","11.1",",,W","-1.6",",,W","  190",",,W","  190",",,W","11.6",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-26","7.0",",,W",,,"10.7",",,W,2400","0.0",",,W","0.0",",,W,2400","11.1","H,,S","15.6",",,W","8.9",",,W","  210",",,W","  210",",,W","10.7",",,W","14.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-27","7.0",",,W",,,"21.3",",,W,2400","0.0",",,W","0.0",",,W,2400","7.5","H,,S","13.3",",,W","1.1",",,W","   20",",,W","   30",",,W","11.2",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-28","4.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","1.5","H,,S","3.3",",,W","-1.0",",,W","   20",",,W","   40",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-29","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","0.4","H,,S","5.0",",,W","-3.8",",,W","   50",",,W","   70",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-11-30","4.8",",,W",,,"6.6",",,W,2400","0.0",",,W","0.0",",,W,2400","4.5","H,,S","6.7",",,W","3.3",",,W","  120",",,W","  120",",,W","10.3",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-01","4.7",",,W",,,"4.6",",,W,2400","0.0",",,W","0.0",",,W,2400","5.3","H,,S","6.1",",,W","2.8",",,W","  240",",,W","  230",",,W","9.4",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-02","3.8",",,W",,,"5.3",",,W,2400","33.0",",,W","0.0",",,W,2400","1.6","H,,S","3.3",",,W","-0.5",",,W","  310",",,W","  310",",,W","7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-03","4.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","0.6","H,,S","1.7",",,W","-1.0",",,W","  260",",,W","  240",",,W","7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-04","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","2.6","H,,S","8.3",",,W","0.0",",,W","  230",",,W","  230",",,W","7.6",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-05","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","2.1","H,,S","7.8",",,W","-1.6",",,W","  170",",,W","  200",",,W","5.8",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-06","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","2.1","H,,S","8.3",",,W","-2.7",",,W","  140",",,W","  140",",,W","5.4",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-07","3.1",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","0.9","H,,S","3.9",",,W","-2.7",",,W","  180",",,W","  180",",,W","8.1",",,W","10.3",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-08","4.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","4.4","H,,S","8.3",",,W","3.3",",,W","  190",",,W","  200",",,W","8.1",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-09","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","7.8","H,,S","11.1",",,W","4.4",",,W","  250",",,W","  240",",,W","7.2",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-10","7.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","9.1","H,,S","13.9",",,W","5.0",",,W","  250",",,W","  250",",,W","15.7",",,W","19.7",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-11","3.4",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","7.7","H,,S","10.6",",,W","5.0",",,W","  250",",,W","  250",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-12","1.5",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","9.8","H,,S","13.9",",,W","8.3",",,W","   70",",,W","   60",",,W","4.5",",,W","7.6",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-13","6.1",",,W",,,"21.6",",,W,2400","0.0",",,W","0.0",",,W,2400","12.8","H,,S","16.1",",,W","8.9",",,W","  190",",,W","  160",",,W","12.5",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-14","7.1",",,W",,,"9.9",",,W,2400","0.0",",,W","0.0",",,W,2400","12.6","H,,S","16.1",",,W","5.6",",,W","  220",",,W","  210",",,W","15.7",",,W","21.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-15","4.4",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","5.2","H,,S","6.1",",,W","3.9",",,W","  150",",,W","  150",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-16","7.3",",,W",,,"3.0",",,W,2400","0.0",",,W","0.0",",,W,2400","6.3","H,,S","11.7",",,W","1.7",",,W","  260",",,W","  250",",,W","11.6",",,W","16.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-17","6.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","0.8","H,,S","1.7",",,W","-2.1",",,W","  260",",,W","  280",",,W","10.7",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-18","5.9",",,W",,,"0.0","T,,W,2400","5.0",",,W","0.0",",,W,2400","-2.4","H,,S","0.0",",,W","-4.3",",,W","  290",",,W","  290",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-19","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","-4.8","H,,S","-1.0",",,W","-9.3",",,W","  280",",,W","  280",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-20","7.3",",,W",,,"0.8",",,W,2400","0.0",",,W","0.0",",,W,2400","1.2","H,,S","10.0",",,W","-4.9",",,W","  200",",,W","  200",",,W","12.5",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-21","5.2",",,W",,,"17.0",",,W,2400","0.0",",,W","0.0",",,W,2400","7.9","H,,S","11.1",",,W","5.0",",,W","  210",",,W","  190",",,W","10.3",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-22","4.0",",,W",,,"0.5",",,W,2400","0.0",",,W","0.0",",,W,2400","4.1","H,,S","5.0",",,W","1.7",",,W","  150",",,W","  150",",,W","9.4",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-23","7.7",",,W",,,"12.4",",,W,2400","0.0",",,W","0.0",",,W,2400","8.4","H,,S","15.0",",,W","4.4",",,W","  250",",,W","  250",",,W","17.4",",,W","23.7",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-24","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","5.6","H,,S","5.6",",,W","1.1",",,W","  260",",,W","  260",",,W","13.9",",,W","18.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-25","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","3.6","H,,S","6.7",",,W","0.0",",,W","   50",",,W","   40",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-26","4.5",",,W",,,"5.3",",,W,2400","0.0",",,W","0.0",",,W,2400","3.9","H,,S","5.6",",,W","2.8",",,W","  100",",,W","   30",",,W","10.3",",,W","12.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-27","7.7",",,W",,,"3.6",",,W,2400","0.0","T,,W","0.0",",,W,2400","3.6","H,,S","4.4",",,W","1.7",",,W","   20",",,W","   20",",,W","11.2",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-28","8.5",",,W",,,"37.3",",,W,2400","48.0",",,W","0.0",",,W,2400","0.8","H,,S","3.9",",,W","-0.5",",,W","   60",",,W","   70",",,W","13.9",",,W","18.8",",,W","    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-29","5.1",",,W",,,"0.0","T,,W,2400","0.0","T,,W","30.0",",,W,2400","0.8","H,,S","3.9",",,W","-1.6",",,W","  230",",,W","  240",",,W","9.4",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-30","3.9",",,W",,,"2.3",",,W,2400","28.0",",,W","30.0",",,W,2400","-1.8","H,,S","-1.6",",,W","-2.7",",,W","  260",",,W","  270",",,W","6.7",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-12-31","6.0",",,W",,,"0.0","T,,W,2400","0.0","T,,W","25.0",",,Z,2400","-3.3","H,,S","-2.1",",,W","-5.5",",,W","  260",",,W","  290",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,
