bldg_id,geometry,centroid,closest
834520,"MULTIPOLYGON (((-87.63910152448285 41.86956344348265, -87.6390644438446 41.86959724800613, -87.63822602778797 41.86961714912188, -87.63814736808631 41.86955767165698, -87.63807797235212 41.86810115315468, -87.63812092648406 41.86806738449581, -87.63900518802565 41.86804995669235, -87.63905041643896 41.86807739819218, -87.63910152448285 41.86956344348265)))",POINT (-87.63859489233865 41.86882959067908),POINT (-87.638947 41.868656)
814567,"MULTIPOLYGON (((-87.62527873779484 41.8817732694712, -87.62528535769579 41.8820051987182, -87.62509807329928 41.88200541596838, -87.6251042906888 41.88177493800284, -87.62527873779484 41.8817732694712)))",POINT (-87.62519171503116 41.88189107239304),POINT (-87.62539699999998 41.882305)
868624,"MULTIPOLYGON (((-87.6276334309528 41.88283304519438, -87.62708042547979 41.88282991998226, -87.62707699665008 41.88270778014861, -87.62700458293658 41.88271419538533, -87.62693410192476 41.88271184089206, -87.62692819366708 41.88258145307562, -87.62762558736499 41.88257805695334, -87.6276334309528 41.88283304519438)))",POINT (-87.6273123677211 41.8826984204964),POINT (-87.627686 41.882294)
368805,"MULTIPOLYGON (((-87.6373747305562 41.87028296208469, -87.63738849297435 41.87036811717388, -87.63732049969791 41.87037456573988, -87.63732566430133 41.87040615589197, -87.63725399968672 41.87041258216839, -87.63724882023254 41.87038236404716, -87.63723595583076 41.87038365819753, -87.63722222338454 41.87029575902421, -87.6373747305562 41.87028296208469)))",POINT (-87.63730240770872 41.87034142161672),POINT (-87.637817 41.870365)
363745,"MULTIPOLYGON (((-87.63349804866358 41.87512220890366, -87.63350204420884 41.87526081764928, -87.63315684209755 41.875265574125, -87.63315468307749 41.87512697656573, -87.63349804866358 41.87512220890366)))",POINT (-87.63332791345063 41.87519395579191),POINT (-87.633301 41.875481)
851795,"MULTIPOLYGON (((-87.63009236533249 41.87348888571187, -87.62972554713302 41.87349020642384, -87.62971679908065 41.87321655148931, -87.63008400391618 41.87321331219812, -87.63009236533249 41.87348888571187)))",POINT (-87.62990489136554 41.87335220980078),POINT (-87.62988299999998 41.87295200000001)
814928,"MULTIPOLYGON (((-87.626765425264 41.87348932117088, -87.62615942271086 41.87350480086063, -87.62615646210017 41.87344029285299, -87.62630703718477 41.87343710359735, -87.62676431488369 41.87342345243839, -87.626765425264 41.87348932117088)))",POINT (-87.62646282619654 41.87346465688724),POINT (-87.626465 41.873814)
357156,"MULTIPOLYGON (((-87.63101220763697 41.88166440411521, -87.63100823228869 41.88152442344566, -87.63145804289782 41.88152717348741, -87.63145655637703 41.88166300439746, -87.63101220763697 41.88166440411521)))",POINT (-87.63123263965564 41.88159461023545),POINT (-87.63110400000002 41.881428)
356119,"MULTIPOLYGON (((-87.62925559076939 41.88211879675772, -87.62925263675636 41.8825551130988, -87.62806106414808 41.88254917344837, -87.62806401117862 41.8821142292279, -87.62925559076939 41.88211879675772)))",POINT (-87.62865863847287 41.88233432958254),POINT (-87.628845 41.88229000000001)
370775,"MULTIPOLYGON (((-87.62776183897216 41.86802204622729, -87.62776404666086 41.86815515584144, -87.62765571739979 41.86815723449805, -87.62765352502541 41.86802275285206, -87.62776183897216 41.86802204622729)))",POINT (-87.62770868954449 41.86808930244206),POINT (-87.627533 41.86787)
814589,"MULTIPOLYGON (((-87.63145387954437 41.88173982682093, -87.63100951524706 41.88174259855349, -87.63101220763697 41.88166440411521, -87.63145655637703 41.88166300439746, -87.63145387954437 41.88173982682093)))",POINT (-87.63123238416469 41.88170246108412),POINT (-87.63110400000002 41.881428)
365946,"MULTIPOLYGON (((-87.62736860536467 41.87289615714137, -87.62737111423083 41.87300182604066, -87.62704977328198 41.87300808297706, -87.62704545944217 41.87289965872486, -87.62709503880151 41.8728985915066, -87.62709475182392 41.87292466008022, -87.62725083280968 41.87292150344384, -87.62725108952235 41.87289817892982, -87.62736860536467 41.87289615714137)))",POINT (-87.62721240220479 41.87295659684021),POINT (-87.62759399999999 41.872967)
843501,"MULTIPOLYGON (((-87.63372817747366 41.87933904509504, -87.6336970030919 41.87933556208423, -87.63369067917387 41.87907372271707, -87.6336573198126 41.87906857983774, -87.63365132732436 41.87881003556848, -87.63359992254799 41.87880972236533, -87.63360106909869 41.87870462481342, -87.63363448214849 41.87870482839733, -87.63364103652702 41.87854158582099, -87.63365427280299 41.87854001991906, -87.6336529617703 41.8784582334621, -87.63366177396941 41.87845828715128, -87.63365971759231 41.87844482782727, -87.633630728737 41.87844300466045, -87.63362779541654 41.87830796998374, -87.63365019303681 41.87830810644689, -87.63365332695858 41.87842475591072, -87.63366654525039 41.87842483644413, -87.63366271687691 41.87816987284904, -87.63368731748901 41.87817002272669, -87.63372817747366 41.87933904509504)), ((-87.63389942402867 41.87875474102141, -87.63384137121029 41.87875795495334, -87.63385598131947 41.87906814348679, -87.63382475319354 41.87906959982198, -87.63383287764667 41.87933474324225, -87.63380168530408 41.87933290669662, -87.63377754353755 41.87828061656531, -87.63380214419274 41.87828076641868, -87.63382611090952 41.87854106673557, -87.63384371737598 41.87854282052383, -87.63385583056102 41.87867791110402, -87.63389364971363 41.87867814144943, -87.63389942402867 41.87875474102141)))",POINT (-87.63374166229977 41.87876714438848),POINT (-87.63336200000001 41.878872)
357570,"MULTIPOLYGON (((-87.63713709753803 41.88101563807914, -87.6371132599843 41.88101274932209, -87.63710823967313 41.8807986679303, -87.63715231720234 41.88079756302457, -87.63715077912209 41.88077011126956, -87.63718933391183 41.8807703449909, -87.63718779581623 41.88074289323614, -87.63722636548141 41.88074175491364, -87.63722488693656 41.88070881503395, -87.63778863979485 41.88070125390953, -87.63778828268764 41.88073418266451, -87.63782683746099 41.88073441617167, -87.63782655476636 41.88076048476945, -87.63786327361348 41.88076070714538, -87.63786293142176 41.88079226386909, -87.63790884488073 41.88079116979134, -87.63791388274156 41.88100387913718, -87.63787164102902 41.88100499545266, -87.63787150712844 41.88101734373535, -87.63787134347207 41.88103243608085, -87.63785847694292 41.88103373028251, -87.63783460959068 41.88103358573773, -87.63783614796856 41.88106103748458, -87.63779757811933 41.88106217601045, -87.63779722101221 41.88109510476341, -87.63763415276738 41.88109741009963, -87.63723346469166 41.88110266590326, -87.63723376252224 41.88107522527913, -87.63723198613734 41.88106972602564, -87.63719708817689 41.88107088660696, -87.63719556496484 41.88104206282245, -87.63715699511859 41.88104320113317, -87.63715729298127 41.8810157605092, -87.63713709753803 41.88101563807914)))",POINT (-87.63751090353978 41.88090207617916),POINT (-87.637939 41.880543)
814995,"MULTIPOLYGON (((-87.62505831827299 41.86914426772897, -87.6250537656387 41.86905779584542, -87.62505098803223 41.86897682340337, -87.625680750258 41.86896698438768, -87.62568935785758 41.86918520513152, -87.62505954805314 41.86919916026897, -87.62505831827299 41.86914426772897)))",POINT (-87.62536925730102 41.8690820400119),POINT (-87.625275 41.868732)
371344,"MULTIPOLYGON (((-87.62797518017841 41.86715068564033, -87.62797824799031 41.86720558946052, -87.62790296024851 41.86720787128272, -87.62789989250098 41.86715296746103, -87.62797518017841 41.86715068564033)))",POINT (-87.62793907022983 41.86717927846506),POINT (-87.627533 41.867016)
814951,"MULTIPOLYGON (((-87.63047702174364 41.87252965661101, -87.6301373413437 41.87253443782726, -87.63013806320588 41.87246858033032, -87.63047408688456 41.87246240460831, -87.63047702174364 41.87252965661101)))",POINT (-87.63030724411486 41.87249881950702),POINT (-87.629852 41.872101)
868396,"MULTIPOLYGON (((-87.62901366209243 41.88130995720444, -87.62900214168388 41.88102146667448, -87.62879431256331 41.88102019182995, -87.62878855135169 41.88087608375541, -87.6290000820246 41.88087463706963, -87.62899304308645 41.88081339728978, -87.62920824543401 41.88081197273951, -87.62922516407122 41.88131125417264, -87.62901366209243 41.88130995720444)))",POINT (-87.62906273365525 41.88103612285792),POINT (-87.628815 41.881443)
371094,"MULTIPOLYGON (((-87.62935856553437 41.86755022928602, -87.6293597839295 41.86760649385523, -87.62907154037407 41.86761021512284, -87.62907032223173 41.86755395055255, -87.62935856553437 41.86755022928602)))",POINT (-87.62921505301841 41.86758022220825),POINT (-87.62866200000001 41.867863)
366651,"MULTIPOLYGON (((-87.62637875555254 41.87192683757007, -87.62638861815786 41.87236460559318, -87.62613524652961 41.87236716198882, -87.62612722133839 41.87192940526165, -87.62637875555254 41.87192683757007)))",POINT (-87.62625746725614 41.87214726801225),POINT (-87.626434 41.87212)
355497,"MULTIPOLYGON (((-87.62525581545002 41.8828516150823, -87.62526216264932 41.88310824077716, -87.62467641658732 41.88311011616507, -87.62467190772946 41.88285350178582, -87.62525581545002 41.8828516150823)))",POINT (-87.6249665802973 41.88298093565024),POINT (-87.625427 41.883163)
814236,"MULTIPOLYGON (((-87.62477449602468 41.88736154939592, -87.62477218829979 41.8872380443928, -87.62524599888728 41.88723273419119, -87.62524826207118 41.88736035527045, -87.62477449602468 41.88736154939592)))",POINT (-87.6250115302843 41.88729815929234),POINT (-87.62545799999999 41.887405)
354519,"MULTIPOLYGON (((-87.63454609238748 41.88390879792147, -87.63515571454934 41.88390701735835, -87.63515869693957 41.88430769473236, -87.63440217260494 41.88430995343795, -87.63439919494202 41.88390927608035, -87.63450568475021 41.88390992415545, -87.63452404506231 41.88391003588256, -87.63453433281744 41.88390954963656, -87.63454609238748 41.88390879792147)))",POINT (-87.63477902342503 41.88410853266684),POINT (-87.634552 41.883957)
370649,"MULTIPOLYGON (((-87.62937243284711 41.86846140482877, -87.62937377168495 41.86850669313382, -87.62909838826263 41.86850912116561, -87.62909703456023 41.86846520489068, -87.62937243284711 41.86846140482877)))",POINT (-87.62923611243981 41.86848559726641),POINT (-87.628693 41.86871)
370125,"MULTIPOLYGON (((-87.62604202522019 41.86883336966483, -87.62665714652327 41.8688193187497, -87.62667536572181 41.86916520610158, -87.6260601957315 41.86918337318032, -87.62604202522019 41.86883336966483)))",POINT (-87.62635807853921 41.86900034520175),POINT (-87.62640400000002 41.868725)
834525,"MULTIPOLYGON (((-87.62567644166468 41.86895817624537, -87.62506353978209 41.86897058904335, -87.62504650218125 41.86855171172663, -87.62566817759408 41.86854237174783, -87.62567644166468 41.86895817624537)))",POINT (-87.62536325289658 41.8687552303993),POINT (-87.625275 41.868732)
814773,"MULTIPOLYGON (((-87.62630025686903 41.87854958962033, -87.62630098282304 41.878483732247, -87.62664251562067 41.87848034595359, -87.62664180513418 41.87854483130312, -87.62630025686903 41.87854958962033)))",POINT (-87.62647079092169 41.87851463193088),POINT (-87.626526 41.878914)
814897,"MULTIPOLYGON (((-87.62881302792644 41.87476974230003, -87.62880899732647 41.87463524954811, -87.62905504989766 41.87463127026007, -87.62905902076125 41.87477125112869, -87.62881302792644 41.87476974230003)))",POINT (-87.62893484338862 41.87470186398113),POINT (-87.628754 41.874657)
814927,"MULTIPOLYGON (((-87.63049892626958 41.8735465339263, -87.63013536091636 41.87355254107252, -87.63013132758491 41.873418048318, -87.63049123574933 41.87341064667806, -87.63049892626958 41.8735465339263)))",POINT (-87.63031454328031 41.87348204838586),POINT (-87.62988299999998 41.873798)
814657,"MULTIPOLYGON (((-87.62835442213144 41.88041595429181, -87.62791555973382 41.88042011996179, -87.62791491595485 41.88031171842135, -87.62791496122622 41.88030760233539, -87.62796638222974 41.88030654606356, -87.62832813497791 41.8803019068441, -87.6283538379349 41.88030206463291, -87.62835442213144 41.88041595429181)))",POINT (-87.62813516319342 41.88036122594994),POINT (-87.627686 41.880604)
371031,"MULTIPOLYGON (((-87.62939047671952 41.86765333422051, -87.62939166503891 41.86771234285284, -87.62910340595026 41.8677174362288, -87.62910221789599 41.86765842759558, -87.62939047671952 41.86765333422051)))",POINT (-87.62924694140278 41.86768538522892),POINT (-87.62982199999998 41.867859)
367038,"MULTIPOLYGON (((-87.63433158684714 41.87073786293075, -87.63434625713258 41.87073932434506, -87.63435907681688 41.87074214661801, -87.63436638953918 41.87074493537292, -87.63438277590475 41.87075738421763, -87.63441951889239 41.87075486358578, -87.63445808258641 41.87075372614583, -87.63449661638994 41.87075533275868, -87.63453513525171 41.87075831139153, -87.6345717885762 41.87076402290833, -87.6346084120228 41.87077247847928, -87.6346450205377 41.87078230607157, -87.63467977846733 41.87079349451793, -87.63471267087283 41.87080741585302, -87.63474369775717 41.87082407007842, -87.63477472465766 41.8708407242955, -87.63480205038242 41.87086010023963, -87.63482936118608 41.87088084821028, -87.63485298575218 41.87090294587848, -87.6348747597381 41.87092640441068, -87.63489284748272 41.87095121264404, -87.63490908464406 41.87097738174388, -87.63492348615655 41.87100353967803, -87.63493420141974 41.8710310473169, -87.63494306609309 41.87105991582455, -87.63494827438056 41.87108738997252, -87.63494979640679 41.87111621382715, -87.63494948276815 41.87114502651863, -87.63494551273058 41.87117244485093, -87.63493969208645 41.87120122405267, -87.6349302150356 41.87122860889443, -87.63491706663808 41.87125597140815, -87.63490393316542 41.87128196188728, -87.63488529266996 41.87130791887263, -87.63487041312398 41.87132566598626, -87.63484813113314 41.87134885657078, -87.63482219271917 41.87137065278779, -87.63479626922616 41.87139107696592, -87.63476668930865 41.87141010677325, -87.63473528863943 41.87142775337349, -87.63470208215971 41.87144264473239, -87.63466889060599 41.87145616404875, -87.63463387830527 41.87146830015453, -87.6345970602017 41.87147768101531, -87.63455843629926 41.87148430662941, -87.63452166300931 41.87148957136769, -87.63448857601045 41.87149348640239, -87.63446648811765 41.87149884048561, -87.63444804168128 41.87150696097221, -87.63442958029378 41.87151645348847, -87.63441292468387 41.87152870123874, -87.63439808979756 41.87154233219112, -87.63438692626012 41.87155598548574, -87.63437758344826 41.87157102198412, -87.63437006136259 41.87158744168671, -87.63436621063094 41.87160388373366, -87.63436418062872 41.87162170898553, -87.63436767261312 41.87163819572206, -87.63437116459926 41.87165468245846, -87.63437834289654 41.87166981950664, -87.63438919255977 41.8716849788986, -87.63440189285697 41.87169877742879, -87.63441644378857 41.87171121509663, -87.63443468103712 41.87172230307281, -87.63445293323809 41.87173201901346, -87.63447305101893 41.87173900205674, -87.63449503437766 41.87174325220164, -87.63451703268414 41.87174613030971, -87.63453904593689 41.87174763638091, -87.63456108907837 41.87174639838256, -87.63457580443023 41.87174374367109, -87.63461358942482 41.87198272306625, -87.63460248562724 41.87199088825006, -87.63459141171342 41.87199630936755, -87.63457669630411 41.87199896408048, -87.63456383152788 41.87200025792828, -87.63455098169531 41.87200017974203, -87.63456318894013 41.87205925533002, -87.63368010147809 41.87206485572096, -87.63365094349139 41.87086681415094, -87.63391899438088 41.87086433056155, -87.63392816862773 41.87103315765622, -87.63435598264181 41.87102615741032, -87.63427062157359 41.87077316706562, -87.63427623318474 41.87076359635711, -87.63428366549957 41.87075540885473, -87.63429291851789 41.87074860455807, -87.63430582789404 41.87074319463998, -87.63431872231958 41.87073915675325, -87.63433158684714 41.87073786293075)))",POINT (-87.6342164854603 41.87141112181307),POINT (-87.634399 41.871223)
