id,geometry,centroid,closest
7687,"POLYGON ((-87.625241 41.883383, -87.62469299999999 41.883384, -87.624696 41.884364, -87.625243 41.884363, -87.625241 41.883383))",POINT (-87.62496824953446 41.88387335083798),POINT (-87.625427 41.884007)
8323,"POLYGON ((-87.633938 41.880229, -87.633939 41.880572, -87.634275 41.880571, -87.63427299999999 41.880228, -87.633938 41.880229))",POINT (-87.63410625061553 41.8804000851944),POINT (-87.63452099999998 41.880566)
3161,"POLYGON ((-87.629738 41.873839, -87.629903 41.873837, -87.629904 41.873893, -87.629743 41.873894, -87.629749 41.874394, -87.62982100000001 41.874393, -87.629822 41.874442, -87.630118 41.87444, -87.63010800000001 41.873556, -87.629735 41.873558, -87.629738 41.873839))",POINT (-87.62993250238233 41.87399698512639),POINT (-87.62988299999998 41.873798)
9046,"POLYGON ((-87.62315 41.885891, -87.623155 41.886181, -87.62327999999999 41.886179, -87.62327999999999 41.886175, -87.623942 41.886169, -87.623937 41.885883, -87.62315 41.885891))",POINT (-87.62354536449591 41.88603014776306),POINT (-87.62316899999998 41.885723)
8103,"POLYGON ((-87.63114299999999 41.885856, -87.631145 41.886269, -87.632237 41.886266, -87.63223499999999 41.885853, -87.63114299999999 41.885856))",POINT (-87.63169000000001 41.886061),POINT (-87.631134 41.885677)
6429,"POLYGON ((-87.633208 41.882644, -87.63259499999999 41.882641, -87.63259100000001 41.883046, -87.63320400000001 41.88305, -87.633208 41.882644))",POINT (-87.63289962596369 41.88284525126298),POINT (-87.633392 41.883114)
7405,"POLYGON ((-87.63047899999999 41.872945, -87.630475 41.872396, -87.630123 41.872398, -87.630128 41.872946, -87.63047899999999 41.872945))",POINT (-87.63030130209789 41.87267111867288),POINT (-87.62988299999998 41.87295200000001)
9569,"POLYGON ((-87.63243900000001 41.87276, -87.632491 41.875162, -87.632547 41.875161, -87.632531 41.874407, -87.63256 41.874407, -87.632525 41.872759, -87.63243900000001 41.87276))",POINT (-87.63250224413112 41.87385969407565),POINT (-87.632172 41.873775)
1539,"POLYGON ((-87.633357 41.86957, -87.63333299999999 41.867504, -87.632904 41.867507, -87.632927 41.869525, -87.632491 41.869528, -87.63248299999999 41.868791, -87.63205499999999 41.868793, -87.63206700000001 41.869836, -87.632698 41.869832, -87.6327 41.869956, -87.63222 41.869959, -87.632228 41.87066, -87.63260200000001 41.870657, -87.63260099999999 41.870571, -87.63284 41.87057, -87.63283300000001 41.86995, -87.632822 41.86995, -87.63282100000001 41.869825, -87.632921 41.869824, -87.632918 41.869573, -87.633357 41.86957))",POINT (-87.63276387174074 41.86919118639278),POINT (-87.63324 41.86953)
1446,"POLYGON ((-87.637961 41.887441, -87.637961 41.887495, -87.63803900000001 41.887495, -87.63803900000001 41.887441, -87.637961 41.887441))",POINT (-87.63800000000001 41.887468),POINT (-87.63799999999999 41.887329)
4692,"POLYGON ((-87.629869 41.871076, -87.630392 41.871069, -87.630382 41.870604, -87.630247 41.870606, -87.63024799999999 41.870655, -87.62973700000001 41.870661, -87.62974 41.870802, -87.62988900000001 41.8708, -87.62988799999999 41.870741, -87.63025 41.870737, -87.630251 41.870788, -87.630216 41.870788, -87.63021999999999 41.870962, -87.62988199999999 41.870966, -87.629881 41.870914, -87.629739 41.870916, -87.629751 41.871475, -87.62987699999999 41.871473, -87.629869 41.871076))",POINT (-87.63003657989798 41.87095243741027),POINT (-87.629852 41.871254)
4116,"POLYGON ((-87.633833 41.876424, -87.63383899999999 41.87676, -87.634086 41.876757, -87.634085 41.8767, -87.634259 41.876698, -87.63426 41.876754, -87.634963 41.876746, -87.634961 41.876674, -87.635047 41.876673, -87.635043 41.876446, -87.634209 41.876455, -87.634208 41.87642, -87.633833 41.876424))",POINT (-87.63442260691603 41.87659117129197),POINT (-87.63446 41.87632)
7037,"POLYGON ((-87.62534100000001 41.887186, -87.625603 41.887182, -87.62535099999999 41.887469, -87.62535099999999 41.887467, -87.62521700000001 41.88762, -87.625288 41.887655, -87.62519 41.887656, -87.62533000000001 41.887724, -87.625427 41.887723, -87.625497 41.887757, -87.62554900000001 41.887756, -87.626097 41.887132, -87.62609399999999 41.886982, -87.625929 41.886902, -87.625334 41.886909, -87.62534100000001 41.887186))",POINT (-87.62564959231182 41.88726364165866),POINT (-87.62545799999999 41.887405)
6572,"POLYGON ((-87.62302200000001 41.881311, -87.622775 41.881312, -87.62278000000001 41.881899, -87.62302699999999 41.881898, -87.62302200000001 41.881311))",POINT (-87.62290099999998 41.88160499999999),POINT (-87.623108 41.881481)
3026,"POLYGON ((-87.63213399999999 41.878841, -87.631511 41.878845, -87.631517 41.879332, -87.632139 41.879328, -87.63213399999999 41.878841))",POINT (-87.63182524857935 41.87908643481502),POINT (-87.63220200000001 41.878883)
5234,"POLYGON ((-87.627826 41.866028, -87.62783899999999 41.866028, -87.627838 41.865962, -87.62761999999999 41.865965, -87.62763099999999 41.866554, -87.627836 41.866552, -87.627826 41.866028))",POINT (-87.62772870049858 41.86625647912857),POINT (-87.627533 41.866165)
1720,"POLYGON ((-87.623374 41.882615, -87.623248 41.882629, -87.62327500000001 41.882771, -87.623401 41.882757, -87.623374 41.882615))",POINT (-87.62332450000001 41.88269299999999),POINT (-87.623108 41.882328)
1736,"POLYGON ((-87.631184 41.872248, -87.631187 41.872525, -87.63149799999999 41.872523, -87.63149900000001 41.872613, -87.631552 41.872613, -87.63154900000001 41.872246, -87.631184 41.872248))",POINT (-87.6313749044516 41.87239363768123),POINT (-87.631012 41.872093)
8983,"POLYGON ((-87.628377 41.887031, -87.628192 41.88703, -87.62819 41.887225, -87.62829499999999 41.887225, -87.62829499999999 41.887157, -87.62859 41.887159, -87.628591 41.887064, -87.628377 41.887063, -87.628377 41.887031))",POINT (-87.62835777917486 41.88711422932232),POINT (-87.62887600000001 41.88739)
6378,"POLYGON ((-87.631173 41.887966, -87.631479 41.887969, -87.631472 41.888366, -87.63228700000001 41.888374, -87.632296 41.887865, -87.631175 41.887854, -87.631173 41.887966))",POINT (-87.6318414910548 41.88809993285113),POINT (-87.632324 41.88821)
5807,"POLYGON ((-87.630301 41.878293, -87.629463 41.878302, -87.62947 41.87862, -87.630307 41.878611, -87.630301 41.878293))",POINT (-87.62988524699541 41.8784564683905),POINT (-87.629913 41.878044)
6610,"POLYGON ((-87.633748 41.88437, -87.633743 41.883868, -87.632627 41.883873, -87.632632 41.884376, -87.633748 41.88437))",POINT (-87.63318731493817 41.8841217512854),POINT (-87.63342299999999 41.883965)
8753,"POLYGON ((-87.637249 41.870396, -87.6374 41.870368, -87.63737 41.870278, -87.637219 41.870306, -87.637249 41.870396))",POINT (-87.6373095 41.870337),POINT (-87.637817 41.870365)
2371,"POLYGON ((-87.630576 41.876479, -87.630453 41.876482, -87.630455 41.876528, -87.630309 41.876531, -87.63031100000001 41.876583, -87.630382 41.876582, -87.63038400000001 41.876658, -87.63049599999999 41.876655, -87.630499 41.876751, -87.63058599999999 41.876749, -87.630576 41.876479))",POINT (-87.63048547803452 41.87659826173557),POINT (-87.63104200000002 41.876339)
1050,"POLYGON ((-87.63237100000001 41.868701, -87.632294 41.868186, -87.63222500000001 41.868192, -87.632122 41.867504, -87.63173 41.867536, -87.631753 41.867692, -87.631896 41.86768, -87.631967 41.868152, -87.631953 41.868153, -87.631979 41.868322, -87.632059 41.868316, -87.63212 41.868722, -87.63237100000001 41.868701))",POINT (-87.63209335185793 41.86808461136208),POINT (-87.63211099999999 41.867847)
9155,"POLYGON ((-87.62428300000001 41.886599, -87.624278 41.886265, -87.62413100000001 41.886266, -87.62412999999999 41.886178, -87.623898 41.88618, -87.62389899999999 41.886268, -87.623267 41.886273, -87.623272 41.886607, -87.62428300000001 41.886599))",POINT (-87.62378868163566 41.88642384292046),POINT (-87.624298 41.88657)
1851,"POLYGON ((-87.629721 41.870391, -87.630236 41.870389, -87.630236 41.870433, -87.630369 41.870433, -87.630364 41.869937, -87.630225 41.869937, -87.630225 41.869982, -87.630042 41.869983, -87.630043 41.870062, -87.63021000000001 41.870061, -87.630212 41.870301, -87.62985999999999 41.870303, -87.629857 41.870066, -87.629718 41.870066, -87.629721 41.870391))",POINT (-87.63009182414797 41.87021377147351),POINT (-87.629852 41.870399)
7543,"POLYGON ((-87.62957299999999 41.874455, -87.629561 41.873634, -87.62933099999999 41.873636, -87.62934199999999 41.874457, -87.62957299999999 41.874455))",POINT (-87.6294517543601 41.87404579678068),POINT (-87.62988299999998 41.873798)
5055,"POLYGON ((-87.62883100000001 41.875447, -87.629071 41.875446, -87.629063 41.874639, -87.628823 41.874641, -87.62883100000001 41.875447))",POINT (-87.62894702476943 41.87504324706741),POINT (-87.628754 41.874657)
4608,"POLYGON ((-87.639374 41.866409, -87.639382 41.86675, -87.63976700000001 41.866745, -87.63976099999999 41.866492, -87.639819 41.866491, -87.63981800000001 41.866429, -87.639759 41.86643, -87.639758 41.8664, -87.639707 41.8664, -87.639706 41.866374, -87.639607 41.866375, -87.639608 41.866406, -87.639374 41.866409))",POINT (-87.63957834973257 41.86656956885854),POINT (-87.64007600000002 41.866947)
3978,"POLYGON ((-87.62603900000001 41.883338, -87.625444 41.883341, -87.62545 41.88406, -87.625412 41.884061, -87.62541299999999 41.884188, -87.625461 41.884187, -87.625463 41.884392, -87.626048 41.884389, -87.62603900000001 41.883338))",POINT (-87.62574447160326 41.88386564213923),POINT (-87.625427 41.884007)
8632,"POLYGON ((-87.636725 41.885123, -87.635542 41.885129, -87.635547 41.885622, -87.63673 41.885616, -87.636725 41.885123))",POINT (-87.63613600000001 41.8853725),POINT (-87.635712 41.885651)
3146,"POLYGON ((-87.626232 41.879843, -87.626229 41.879217, -87.626077 41.879217, -87.626076 41.879039, -87.625998 41.879039, -87.626002 41.879843, -87.626232 41.879843))",POINT (-87.62610860822409 41.87949460707576),POINT (-87.626526 41.879761)
1089,"POLYGON ((-87.62653400000001 41.86668, -87.626519 41.865928, -87.626356 41.86593, -87.626357 41.865967, -87.626178 41.865969, -87.626178 41.865935, -87.626125 41.865935, -87.62612300000001 41.865835, -87.62598699999999 41.865836, -87.626003 41.866686, -87.62653400000001 41.86668))",POINT (-87.62625441806475 41.86629923755616),POINT (-87.626373 41.866177)
2469,"POLYGON ((-87.63590600000001 41.885839, -87.63580899999999 41.8859, -87.635762 41.885955, -87.63561 41.886051, -87.635575 41.886091, -87.635597 41.88611, -87.635572 41.88614, -87.635603 41.886168, -87.635578 41.886197, -87.63561 41.886225, -87.635576 41.886264, -87.635577 41.886436, -87.635713 41.886436, -87.636145 41.886165, -87.63635600000001 41.885919, -87.63635600000001 41.885838, -87.63590600000001 41.885839))",POINT (-87.63591491938919 41.88609617138206),POINT (-87.635712 41.88649)
3628,"POLYGON ((-87.632272 41.885625, -87.63224700000001 41.884608, -87.631907 41.884613, -87.63106500000001 41.884958, -87.63108200000001 41.885642, -87.631181 41.885667, -87.631137 41.885685, -87.631141 41.885823, -87.63199299999999 41.885811, -87.631989 41.885666, -87.631792 41.885668, -87.631765 41.885632, -87.632272 41.885625))",POINT (-87.63168783216932 41.8852439521536),POINT (-87.631134 41.884823)
5309,"POLYGON ((-87.63007500000001 41.866156, -87.63007500000001 41.865959, -87.629915 41.86596, -87.62991599999999 41.866143, -87.629885 41.866143, -87.629885 41.866211, -87.630002 41.866211, -87.630002 41.866156, -87.63007500000001 41.866156))",POINT (-87.62998559479308 41.86607982704843),POINT (-87.62982199999998 41.866158)
4265,"POLYGON ((-87.62265600000001 41.879347, -87.62265600000001 41.879135, -87.62257 41.879135, -87.62257 41.879347, -87.62265600000001 41.879347))",POINT (-87.622613 41.879241),POINT (-87.623108 41.878929)
9460,"POLYGON ((-87.63932800000001 41.880334, -87.63931700000001 41.87959, -87.63881600000001 41.879595, -87.63882700000001 41.880338, -87.63932800000001 41.880334))",POINT (-87.63907205611878 41.87996424766627),POINT (-87.63906899999998 41.87968400000001)
5233,"POLYGON ((-87.630689 41.880616, -87.63068 41.880096, -87.630088 41.880102, -87.630088 41.880149, -87.629576 41.880154, -87.62958500000001 41.880627, -87.630689 41.880616))",POINT (-87.63014543030503 41.88037171250715),POINT (-87.62994399999999 41.880581)
8826,"POLYGON ((-87.627933 41.880824, -87.62795 41.881933, -87.628435 41.881929, -87.628435 41.881906, -87.628989 41.881901, -87.628981 41.881394, -87.628395 41.881399, -87.628394 41.881351, -87.628743 41.881348, -87.62873500000001 41.880817, -87.627933 41.880824))",POINT (-87.62840072041058 41.88140448482488),POINT (-87.628815 41.881443)
4172,"POLYGON ((-87.631046 41.883113, -87.63179599999999 41.883108, -87.63179100000001 41.882711, -87.631867 41.88271, -87.63187000000001 41.882927, -87.63181899999999 41.882927, -87.63182 41.883002, -87.63187499999999 41.883002, -87.631877 41.883116, -87.63222399999999 41.883114, -87.632217 41.882604, -87.63104 41.882612, -87.631046 41.883113))",POINT (-87.63162454587423 41.88285775839512),POINT (-87.63110400000002 41.883129)
1173,"POLYGON ((-87.628077 41.883338, -87.62809900000001 41.88443, -87.628131 41.884429, -87.62813199999999 41.884473, -87.62846999999999 41.884469, -87.628469 41.884403, -87.629316 41.884394, -87.629306 41.883887, -87.629107 41.883889, -87.62910599999999 41.883836, -87.629302 41.883834, -87.62929200000001 41.883324, -87.628077 41.883338))",POINT (-87.62868485399026 41.8838761116934),POINT (-87.628845 41.883991)
9241,"POLYGON ((-87.63531500000001 41.876136, -87.635319 41.876396, -87.63615 41.87639, -87.636146 41.87613, -87.63531500000001 41.876136))",POINT (-87.6357325 41.876263),POINT (-87.63561999999997 41.876308)
8739,"POLYGON ((-87.63358100000001 41.876932, -87.632803 41.876937, -87.632817 41.878054, -87.633594 41.878048, -87.63358100000001 41.876932))",POINT (-87.63319869013412 41.8774926322027),POINT (-87.63333100000001 41.877178)
1881,"POLYGON ((-87.63020400000001 41.865709, -87.630207 41.866103, -87.63028199999999 41.866103, -87.630279 41.865708, -87.63020400000001 41.865709))",POINT (-87.63024301581669 41.86590574656122),POINT (-87.62982199999998 41.866158)
6676,"POLYGON ((-87.62763200000001 41.866617, -87.627841 41.866617, -87.627841 41.866561, -87.62763200000001 41.866561, -87.62763200000001 41.866617))",POINT (-87.62773649999998 41.866589),POINT (-87.627533 41.866165)
6986,"POLYGON ((-87.628713 41.867669, -87.628713 41.867727, -87.628989 41.867727, -87.628989 41.867669, -87.628713 41.867669))",POINT (-87.62885100000001 41.867698),POINT (-87.62866200000001 41.867863)
8318,"POLYGON ((-87.623456 41.864239, -87.623476 41.865393, -87.623413 41.865394, -87.623412 41.865362, -87.622786 41.865368, -87.622792 41.865701, -87.623406 41.865695, -87.623402 41.865472, -87.62348900000001 41.865471, -87.62349399999999 41.865729, -87.623948 41.865725, -87.623923 41.864234, -87.623456 41.864239))",POINT (-87.62356388958673 41.86510704848795),POINT (-87.624084 41.865341)
2629,"POLYGON ((-87.631446 41.887492, -87.631446 41.887608, -87.631934 41.887609, -87.631934 41.887492, -87.631446 41.887492))",POINT (-87.63169034907008 41.88755025035766),POINT (-87.631165 41.887379)
7780,"POLYGON ((-87.635177 41.882056, -87.634748 41.882061, -87.63475800000001 41.882529, -87.63482 41.882528, -87.634821 41.882558, -87.63501599999999 41.882555, -87.635018 41.882603, -87.63477899999999 41.882606, -87.63478600000001 41.882928, -87.634749 41.882928, -87.634748 41.8829, -87.63417200000001 41.882908, -87.63417 41.882828, -87.633993 41.88283, -87.633999 41.883107, -87.634766 41.883098, -87.634766 41.883076, -87.634833 41.883075, -87.634833 41.883105, -87.635201 41.8831, -87.635177 41.882056))",POINT (-87.63480607233429 41.88269274616486),POINT (-87.63452099999998 41.88311)
5611,"POLYGON ((-87.628135 41.866081, -87.628136 41.866141, -87.628361 41.866141, -87.628361 41.866081, -87.628135 41.866081))",POINT (-87.62824824981521 41.86611097782705),POINT (-87.62866200000001 41.866165)
8003,"POLYGON ((-87.62572900000001 41.870989, -87.625084 41.871001, -87.625092 41.871226, -87.625164 41.871225, -87.62517200000001 41.87147, -87.625079 41.871472, -87.625089 41.871774, -87.625755 41.871762, -87.62572900000001 41.870989))",POINT (-87.6254258167009 41.87138577430206),POINT (-87.62530500000003 41.871277)
1807,"POLYGON ((-87.625579 41.876904, -87.62557700000001 41.876637, -87.62523899999999 41.876639, -87.625241 41.876905, -87.625579 41.876904))",POINT (-87.62540910568383 41.87677124903789),POINT (-87.625336 41.876373)
6668,"POLYGON ((-87.624971 41.865046, -87.624979 41.865708, -87.625607 41.865703, -87.625598 41.865041, -87.624971 41.865046))",POINT (-87.62528875175803 41.86537458790099),POINT (-87.625244 41.865337)
5888,"POLYGON ((-87.63897900000001 41.863498, -87.63875899999999 41.863501, -87.638768 41.863874, -87.638182 41.863882, -87.63819700000001 41.864525, -87.63816300000001 41.864525, -87.638164 41.864554, -87.63820699999999 41.864553, -87.63821900000001 41.865078, -87.638873 41.865069, -87.63887800000001 41.865297, -87.63902 41.865295, -87.63897900000001 41.863498))",POINT (-87.63863139661397 41.86443410757962),POINT (-87.63891600000002 41.864403)
4735,"POLYGON ((-87.630166 41.865174, -87.630166 41.865392, -87.630239 41.865392, -87.630239 41.865174, -87.630166 41.865174))",POINT (-87.63020250000001 41.86528300000001),POINT (-87.629791 41.865307)
9498,"POLYGON ((-87.629738 41.86525, -87.62957900000001 41.86525, -87.62957900000001 41.865448, -87.62966299999999 41.865448, -87.62966400000001 41.865504, -87.629775 41.865504, -87.629775 41.865444, -87.629739 41.865444, -87.629738 41.86525))",POINT (-87.62966907566302 41.8653703327276),POINT (-87.629791 41.865307)
5894,"POLYGON ((-87.629096 41.868518, -87.629375 41.868515, -87.629372 41.868359, -87.629093 41.868362, -87.629096 41.868518))",POINT (-87.629234 41.8684385),POINT (-87.628693 41.86871)
1582,"POLYGON ((-87.62675400000001 41.873028, -87.626746 41.872587, -87.62614000000001 41.872593, -87.626148 41.873034, -87.62675400000001 41.873028))",POINT (-87.626447 41.8728105),POINT (-87.626465 41.872971)
9376,"POLYGON ((-87.624291 41.865864, -87.624297 41.866611, -87.624514 41.86661, -87.624515 41.866755, -87.624326 41.866755, -87.62433 41.867225, -87.62458599999999 41.867224, -87.62458599999999 41.867233, -87.62454099999999 41.86729, -87.62476599999999 41.867289, -87.624765 41.86715, -87.6246 41.867151, -87.6246 41.867198, -87.624548 41.867175, -87.624546 41.866944, -87.62459800000001 41.866967, -87.624633 41.866922, -87.624634 41.866983, -87.624708 41.866983, -87.624707 41.866933, -87.62469900000001 41.866929, -87.62469900000001 41.866859, -87.62493000000001 41.866858, -87.62492899999999 41.866604, -87.624848 41.866605, -87.624847 41.866436, -87.624888 41.866435, -87.624888 41.866335, -87.62486 41.86637, -87.62485599999999 41.865878, -87.62482 41.865862, -87.624291 41.865864))",POINT (-87.62458290688971 41.86648306112859),POINT (-87.624084 41.866192)
6225,"POLYGON ((-87.62673100000001 41.86798, -87.6267 41.867397, -87.626572 41.8674, -87.62658399999999 41.867626, -87.62658500000001 41.867626, -87.626604 41.867984, -87.62673100000001 41.86798))",POINT (-87.62665175999526 41.86768972701545),POINT (-87.62640400000002 41.86787)
3843,"POLYGON ((-87.628974 41.865109, -87.628973 41.865242, -87.629097 41.865242, -87.629097 41.865207, -87.629183 41.865207, -87.629183 41.865231, -87.629318 41.865232, -87.629319 41.864912, -87.62918000000001 41.864912, -87.62917899999999 41.865021, -87.62923600000001 41.865021, -87.62923499999999 41.865132, -87.629152 41.865131, -87.629152 41.865109, -87.628974 41.865109))",POINT (-87.62918304196728 41.86510924821654),POINT (-87.62866200000001 41.865322)
5355,"POLYGON ((-87.62540300000001 41.885874, -87.62540300000001 41.886258, -87.626109 41.886258, -87.626109 41.885874, -87.62540300000001 41.885874))",POINT (-87.62575600000001 41.886066),POINT (-87.625427 41.885708)
5060,"POLYGON ((-87.630056 41.865248, -87.629903 41.865249, -87.629904 41.865439, -87.629873 41.865439, -87.629873 41.865499, -87.62998399999999 41.865499, -87.62998399999999 41.865442, -87.630056 41.865442, -87.630056 41.865248))",POINT (-87.62997054514879 41.86536746510797),POINT (-87.629791 41.865307)
4258,"POLYGON ((-87.63528700000001 41.868385, -87.635321 41.868692, -87.635668 41.86867, -87.635634 41.868363, -87.63528700000001 41.868385))",POINT (-87.63547750000001 41.86852750000001),POINT (-87.63552900000001 41.868675)
2052,"POLYGON ((-87.625963 41.880652, -87.625933 41.879677, -87.625799 41.879679, -87.62579700000001 41.879623, -87.625544 41.879628, -87.625546 41.879693, -87.625472 41.879694, -87.625473 41.879715, -87.625309 41.879717, -87.62532299999999 41.880174, -87.625353 41.880173, -87.625359 41.880378, -87.62540199999999 41.880377, -87.625409 41.880604, -87.62549 41.880603, -87.625491 41.880661, -87.625641 41.880658, -87.625643 41.880716, -87.62582 41.880713, -87.625818 41.880655, -87.625963 41.880652))",POINT (-87.62565381947032 41.88015423409587),POINT (-87.625366 41.879772)
7311,"POLYGON ((-87.625147 41.875616, -87.625139 41.874677, -87.624701 41.874679, -87.624701 41.874625, -87.62491799999999 41.874624, -87.62491900000001 41.874664, -87.625125 41.874663, -87.625124 41.874529, -87.62449100000001 41.874533, -87.62449700000001 41.875154, -87.624419 41.875154, -87.62442 41.875301, -87.624509 41.8753, -87.624512 41.875619, -87.625147 41.875616))",POINT (-87.62481331358133 41.87508496391966),POINT (-87.625336 41.874676)
4348,"POLYGON ((-87.630241 41.878976, -87.630241 41.878936, -87.63016500000001 41.878937, -87.63016500000001 41.878874, -87.629915 41.878875, -87.62991599999999 41.878978, -87.630241 41.878976))",POINT (-87.6300573142076 41.87892905119973),POINT (-87.62994399999999 41.878895)
3939,"POLYGON ((-87.63667599999999 41.884992, -87.636534 41.884992, -87.636534 41.885036, -87.63667599999999 41.885036, -87.63667599999999 41.884992))",POINT (-87.636605 41.885014),POINT (-87.636841 41.8848)
9148,"POLYGON ((-87.63060900000001 41.87807, -87.630608 41.87732, -87.630538 41.87732, -87.630538 41.876997, -87.63019199999999 41.876998, -87.63019199999999 41.876986, -87.62979799999999 41.876986, -87.62979900000001 41.877595, -87.630225 41.877595, -87.630225 41.877663, -87.62981499999999 41.877663, -87.62981499999999 41.877715, -87.629767 41.877715, -87.629767 41.877895, -87.629818 41.877895, -87.629818 41.878078, -87.630199 41.878078, -87.630199 41.87801, -87.630241 41.87801, -87.630241 41.87807, -87.63060900000001 41.87807))",POINT (-87.63019729385321 41.87753808702441),POINT (-87.629913 41.87719)
6431,"POLYGON ((-87.629591 41.865861, -87.62977100000001 41.865859, -87.62976999999999 41.865808, -87.629727 41.865808, -87.62972499999999 41.865668, -87.629779 41.865668, -87.629778 41.865606, -87.62965699999999 41.865607, -87.62965800000001 41.865665, -87.629588 41.865665, -87.629591 41.865861))",POINT (-87.62967562497465 41.86574168697816),POINT (-87.62982199999998 41.866158)
3053,"POLYGON ((-87.627264 41.868262, -87.627261 41.868058, -87.62675400000001 41.868062, -87.626757 41.868266, -87.627264 41.868262))",POINT (-87.627009 41.86816200000001),POINT (-87.627533 41.86787)
1403,"POLYGON ((-87.622709 41.878481, -87.62254 41.878481, -87.622539 41.878833, -87.622708 41.878833, -87.622709 41.878481))",POINT (-87.62262399999999 41.878657),POINT (-87.623108 41.878929)
5878,"POLYGON ((-87.62615099999999 41.873212, -87.62615599999999 41.873503, -87.62675400000001 41.873498, -87.626749 41.873207, -87.62615099999999 41.873212))",POINT (-87.6264525 41.873355),POINT (-87.626465 41.872971)
6317,"POLYGON ((-87.63084600000001 41.887956, -87.630388 41.887961, -87.63039000000001 41.888059, -87.629986 41.888064, -87.629982 41.887868, -87.629738 41.887871, -87.629746 41.888225, -87.629712 41.888225, -87.62971400000001 41.888317, -87.629745 41.888316, -87.62974800000001 41.888472, -87.62999600000001 41.888469, -87.629994 41.888347, -87.630112 41.888345, -87.63011400000001 41.888465, -87.630285 41.888463, -87.63028199999999 41.888344, -87.630393 41.888343, -87.630398 41.888551, -87.630859 41.888546, -87.63084600000001 41.887956))",POINT (-87.63031333521877 41.88822712347123),POINT (-87.63003499999998 41.888233)
3113,"POLYGON ((-87.636523 41.881823, -87.636518 41.88131, -87.635745 41.881314, -87.635745 41.881314, -87.63545499999999 41.881316, -87.63545999999999 41.881829, -87.636523 41.881823))",POINT (-87.63598897063653 41.88156940937423),POINT (-87.635651 41.881397)
1139,"POLYGON ((-87.637207 41.883318, -87.637216 41.884298, -87.637626 41.884296, -87.637618 41.883316, -87.637207 41.883318))",POINT (-87.63741674810447 41.88380680106486),POINT (-87.63797 41.883938)
7266,"POLYGON ((-87.635159 41.884316, -87.63516 41.883914, -87.63440199999999 41.883913, -87.634401 41.884315, -87.635159 41.884316))",POINT (-87.63478049999999 41.8841145),POINT (-87.634552 41.883957)
5689,"POLYGON ((-87.636697 41.883867, -87.636291 41.883868, -87.636291 41.884062, -87.636259 41.884062, -87.63625999999999 41.884159, -87.636296 41.884159, -87.636297 41.88436, -87.63669899999999 41.884359, -87.636697 41.883867))",POINT (-87.63649228411094 41.88411283907358),POINT (-87.636841 41.883942)
9656,"POLYGON ((-87.636089 41.875429, -87.635998 41.875429, -87.635998 41.875485, -87.636089 41.875485, -87.636089 41.875429))",POINT (-87.6360435 41.87545699999999),POINT (-87.63559000000002 41.87546500000001)
5686,"POLYGON ((-87.628822 41.875867, -87.62885799999999 41.876829, -87.628748 41.876831, -87.628749 41.876865, -87.628468 41.876871, -87.628471 41.876971, -87.628292 41.876974, -87.628294 41.877028, -87.62853800000001 41.877023, -87.628536 41.876985, -87.62906099999999 41.876975, -87.62905600000001 41.876838, -87.629126 41.876837, -87.62909000000001 41.875862, -87.628822 41.875867))",POINT (-87.62891158509115 41.87649691359135),POINT (-87.628784 41.87635)
6546,"POLYGON ((-87.628367 41.866217, -87.628141 41.866217, -87.628141 41.866277, -87.628367 41.866277, -87.628367 41.866217))",POINT (-87.628254 41.866247),POINT (-87.62866200000001 41.866165)
